,date,filing_date,currency_symbol,totalAssets,intangibleAssets,earningAssets,otherCurrentAssets,totalLiab,totalStockholderEquity,deferredLongTermLiab,otherCurrentLiab,commonStock,retainedEarnings,otherLiab,goodWill,otherAssets,cash,totalCurrentLiabilities,shortTermDebt,shortLongTermDebt,shortLongTermDebtTotal,otherStockholderEquity,propertyPlantEquipment,totalCurrentAssets,longTermInvestments,netTangibleAssets,shortTermInvestments,netReceivables,longTermDebt,inventory,accountsPayable,totalPermanentEquity,noncontrollingInterestInConsolidatedEntity,temporaryEquityRedeemableNoncontrollingInterests,accumulatedOtherComprehensiveIncome,additionalPaidInCapital,commonStockTotalEquity,preferredStockTotalEquity,retainedEarningsTotalEquity,treasuryStock,accumulatedAmortization,nonCurrrentAssetsOther,deferredLongTermAssetCharges,nonCurrentAssetsTotal,capitalLeaseObligations,longTermDebtTotal,nonCurrentLiabilitiesOther,nonCurrentLiabilitiesTotal,negativeGoodwill,warrants,preferredStockRedeemable,capitalSurpluse,liabilitiesAndStockholdersEquity,cashAndShortTermInvestments,propertyPlantAndEquipmentGross,accumulatedDepreciation,commonStockSharesOutstanding,investments,changeToLiabilities,totalCashflowsFromInvestingActivities,netBorrowings,totalCashFromFinancingActivities,changeToOperatingActivities,netIncome,changeInCash,beginPeriodCashFlow,endPeriodCashFlow,totalCashFromOperatingActivities,depreciation,otherCashflowsFromInvestingActivities,dividendsPaid,changeToInventory,changeToAccountReceivables,salePurchaseOfStock,otherCashflowsFromFinancingActivities,changeToNetincome,capitalExpenditures,changeReceivables,cashFlowsOtherOperating,exchangeRateChanges,cashAndCashEquivalentsChanges,researchDevelopment,effectOfAccountingCharges,incomeBeforeTax,minorityInterest,sellingGeneralAdministrative,sellingAndMarketingExpenses,grossProfit,ebit,ebitda,depreciationAndAmortization,nonOperatingIncomeNetOther,operatingIncome,otherOperatingExpenses,interestExpense,taxProvision,interestIncome,netInterestIncome,extraordinaryItems,nonRecurring,otherItems,incomeTaxExpense,totalRevenue,totalOperatingExpenses,costOfRevenue,totalOtherIncomeExpenseNet,discontinuedOperations,netIncomeFromContinuingOps,netIncomeApplicableToCommonShares,preferredStockAndOtherAdjustments,EPS,epsEstimate,epsDifference,surprisePercent,Fiscal_Quarter,Date,Price,marketCapitalization,ROE,PE,dividends,dividendYield,DE,currentRatio,BVPS,PB
38,2011-06-30,2011-07-20,USD,106758000000.0,1169000000.0,,4251000000.0,37415000000.0,69343000000.0,1407000000.0,3992000000.0,12715000000.0,56239000000.0,3225000000.0,741000000.0,53111000000.0,12091000000.0,26859000000.0,,,,389000000.0,6749000000.0,46898000000.0,47761000000.0,67433000000.0,16304000000.0,6102000000.0,0.0,889000000.0,22867000000.0,0.0,0.0,0.0,389000000.0,0.0,12715000000.0,0.0,56239000000.0,0.0,,3440000000.0,,59860000000.0,,,9149000000.0,10556000000.0,,,,,106758000000.0,28395000000.0,6749000000.0,,26258680000.0,-14092000000.0,2366000000.0,-15032000000.0,,37000000.0,,7308000000.0,-3887000000.0,15978000000.0,12091000000.0,11108000000.0,481000000.0,-163000000.0,0.0,41000000.0,-304000000.0,83000000.0,-3933000000.0,953000000.0,777000000,-376000000.0,335000000.0,,-3887000000.0,628000000.0,0.0,9551000000.0,0.0,1915000000.0,,11922000000.0,9551000000.0,9860000000.0,481000000.0,172000000.0,9379000000.0,19192000000.0,0.0,,,,0.0,0.0,0.0,2243000000.0,28571000000.0,2543000000.0,16649000000.0,172000000.0,0.0,7308000000.0,7308000000.0,,0.2775,0.2075,0.07,33.7349,Q3,2011-06-30,10.3265,271160259019.99997,0.5747542272906017,37.21261261261261,0.0,0.0,,1.7460813879891284,2.640764882317009,3.9104200715284887
39,2011-03-31,2011-04-21,USD,94904000000.0,507000000.0,,4055000000.0,33427000000.0,61477000000.0,1230000000.0,3591000000.0,12326000000.0,49025000000.0,2950000000.0,741000000.0,41666000000.0,15978000000.0,24327000000.0,,,,126000000.0,6241000000.0,46997000000.0,36533000000.0,60229000000.0,13256000000.0,5798000000.0,0.0,930000000.0,20736000000.0,0.0,0.0,0.0,126000000.0,0.0,12326000000.0,0.0,49025000000.0,0.0,,3885000000.0,,47907000000.0,,,7870000000.0,9100000000.0,,,,,94904000000.0,29234000000.0,6241000000.0,,26206432000.0,-901000000.0,365000000.0,-1522000000.0,,547000000.0,,5987000000.0,5244000000.0,10734000000.0,15978000000.0,6219000000.0,434000000.0,3000000.0,0.0,-45000000.0,229000000.0,286000000.0,5505000000.0,1027000000.0,624000000,-221000000.0,-1328000000.0,,5244000000.0,581000000.0,0.0,7900000000.0,0.0,1763000000.0,,10218000000.0,7900000000.0,8308000000.0,434000000.0,26000000.0,7874000000.0,16793000000.0,0.0,,,,0.0,0.0,0.0,1913000000.0,24667000000.0,2344000000.0,14449000000.0,26000000.0,0.0,5987000000.0,5987000000.0,,0.2275,0.1925,0.035,18.1818,Q2,2011-03-31,10.7215,280972260688.0,0.48572123965601166,47.12747252747253,0.0,0.0,,1.9318863813869362,2.3458744784486494,4.570363887112254
40,2010-12-31,2011-01-19,USD,86742000000.0,522000000.0,,3467000000.0,32076000000.0,54666000000.0,1216000000.0,3541000000.0,11502000000.0,43050000000.0,2863000000.0,741000000.0,36947000000.0,10734000000.0,23795000000.0,,,,114000000.0,5868000000.0,43927000000.0,32730000000.0,53403000000.0,16243000000.0,6027000000.0,0.0,885000000.0,20254000000.0,0.0,0.0,0.0,114000000.0,0.0,11502000000.0,0.0,43050000000.0,0.0,,2954000000.0,,42815000000.0,,,7065000000.0,8281000000.0,,,,,86742000000.0,26977000000.0,5868000000.0,,26128312000.0,-9443000000.0,3633000000.0,-10729000000.0,,429000000.0,,6004000000.0,-527000000.0,11261000000.0,10734000000.0,9773000000.0,356000000.0,-72000000.0,0.0,166000000.0,-517000000.0,208000000.0,10955000000.0,1122000000.0,1214000000,-950000000.0,-558000000.0,,-527000000.0,575000000.0,0.0,7963000000.0,0.0,1896000000.0,,10298000000.0,7963000000.0,8183000000.0,356000000.0,136000000.0,7827000000.0,18914000000.0,0.0,,,,0.0,0.0,0.0,1959000000.0,26741000000.0,2471000000.0,16443000000.0,136000000.0,0.0,6004000000.0,6004000000.0,,0.23,0.1925,0.0375,19.4805,Q1,2010-12-31,9.9233,259279078469.59998,0.5219961745783342,43.14478260869565,0.0,0.0,,1.846060096658962,2.0922132283172368,4.7429678130757695
41,2010-09-30,2010-10-27,USD,75183000000.0,342000000.0,,3447000000.0,27392000000.0,47791000000.0,1139000000.0,2984000000.0,10668000000.0,37169000000.0,2370000000.0,741000000.0,28737000000.0,11261000000.0,20722000000.0,,,,-46000000.0,4768000000.0,41678000000.0,25391000000.0,46708000000.0,14359000000.0,5510000000.0,0.0,1051000000.0,17738000000.0,0.0,0.0,0.0,-46000000.0,0.0,10668000000.0,0.0,37169000000.0,0.0,,2263000000.0,,33505000000.0,,,5531000000.0,6670000000.0,,,,,75183000000.0,25620000000.0,4768000000.0,,25541516000.0,-3571000000.0,4923000000.0,-4383000000.0,,256000000.0,,4308000000.0,1556000000.0,9705000000.0,11261000000.0,5683000000.0,329000000.0,-52000000.0,0.0,-109000000.0,-2063000000.0,179000000.0,1633000000.0,376000000.0,760000000,-3525000000.0,-619000000.0,,1556000000.0,494000000.0,0.0,5461000000.0,0.0,1571000000.0,,7512000000.0,5461000000.0,5776000000.0,329000000.0,14000000.0,5447000000.0,14896000000.0,0.0,,,,0.0,0.0,0.0,1153000000.0,20343000000.0,2065000000.0,12831000000.0,-297000000.0,0.0,4308000000.0,4308000000.0,,0.165,0.145,0.02,13.7931,Q4,2010-09-30,8.729,222951893163.99997,0.40382452193475815,52.9030303030303,0.0,0.0,,2.0112923462986196,1.8711105480191543,4.665143921742588
42,2010-06-30,2010-07-21,USD,64725000000.0,318000000.0,,3188000000.0,21614000000.0,43111000000.0,1021000000.0,2691000000.0,10133000000.0,32870000000.0,2174000000.0,714000000.0,24702000000.0,9705000000.0,15612000000.0,,,,108000000.0,3990000000.0,36033000000.0,21551000000.0,42079000000.0,14583000000.0,3447000000.0,0.0,942000000.0,12921000000.0,0.0,0.0,0.0,108000000.0,0.0,10133000000.0,0.0,32870000000.0,0.0,,2119000000.0,,28692000000.0,,,4981000000.0,6002000000.0,,,,,64725000000.0,24288000000.0,3990000000.0,,25966108000.0,-4469000000.0,3107000000.0,-5430000000.0,,316000000.0,,3253000000.0,-313000000.0,10018000000.0,9705000000.0,4801000000.0,273000000.0,-366000000.0,0.0,-304000000.0,-561000000.0,199000000.0,-196000000.0,629000000.0,595000000,-1817000000.0,-340000000.0,,-313000000.0,464000000.0,0.0,4292000000.0,0.0,1438000000.0,,6136000000.0,4292000000.0,4507000000.0,273000000.0,58000000.0,4234000000.0,11466000000.0,0.0,,,,0.0,0.0,0.0,1039000000.0,15700000000.0,1902000000.0,9564000000.0,58000000.0,0.0,3253000000.0,3253000000.0,,0.125,0.11,0.015,13.6364,Q3,2010-06-30,7.7378,200920550482.4,0.321030297049245,61.9024,0.0,0.0,,2.308032282859339,1.6602796229608225,4.660540244540837
43,2010-03-31,2010-04-21,USD,57057000000.0,343000000.0,,4515000000.0,17709000000.0,39348000000.0,941000000.0,2542000000.0,9553000000.0,29670000000.0,2239000000.0,480000000.0,21217000000.0,10018000000.0,12229000000.0,,,,125000000.0,3504000000.0,32336000000.0,18549000000.0,38605000000.0,13137000000.0,2886000000.0,0.0,638000000.0,9687000000.0,0.0,0.0,0.0,125000000.0,0.0,9553000000.0,0.0,29670000000.0,0.0,,1845000000.0,,24721000000.0,,,4539000000.0,5480000000.0,,,,,57057000000.0,23155000000.0,3504000000.0,,25840584000.0,460000000.0,-1606000000.0,-83000000.0,,162000000.0,,3074000000.0,2409000000.0,7609000000.0,10018000000.0,2330000000.0,216000000.0,-269000000.0,0.0,-183000000.0,482000000.0,160000000.0,10169000000.0,702000000.0,650000000,211000000.0,-205000000.0,,2409000000.0,426000000.0,0.0,4029000000.0,0.0,1220000000.0,,5625000000.0,4029000000.0,4195000000.0,216000000.0,50000000.0,3979000000.0,9520000000.0,0.0,,,,0.0,0.0,0.0,955000000.0,13499000000.0,1646000000.0,7874000000.0,50000000.0,0.0,3074000000.0,3074000000.0,,0.12,0.0875,0.0325,37.1429,Q2,2010-03-31,7.2292,186806749852.8,0.3217837328587878,60.24333333333333,0.0,0.0,,2.644206394635702,1.5227210035191154,4.747553874473925
44,2009-12-31,2010-01-25,USD,53926000000.0,334000000.0,,3690000000.0,18158000000.0,35768000000.0,922000000.0,2590000000.0,8962000000.0,26695000000.0,2292000000.0,253000000.0,17479000000.0,7609000000.0,13097000000.0,,,,111000000.0,3115000000.0,33332000000.0,15024000000.0,35274000000.0,17187000000.0,3090000000.0,0.0,576000000.0,10507000000.0,0.0,0.0,0.0,111000000.0,0.0,8962000000.0,0.0,26695000000.0,0.0,,1868000000.0,,20594000000.0,,,4139000000.0,5061000000.0,,,,,53926000000.0,24796000000.0,3115000000.0,,25753924000.0,-3513000000.0,1878000000.0,-3958000000.0,,523000000.0,,3378000000.0,2346000000.0,5263000000.0,7609000000.0,5781000000.0,209000000.0,-69000000.0,0.0,-121000000.0,271000000.0,374000000.0,-3958000000.0,636000000.0,376000000,271000000.0,-470000000.0,,2346000000.0,398000000.0,0.0,4758000000.0,0.0,1288000000.0,,6411000000.0,4758000000.0,4934000000.0,209000000.0,33000000.0,4725000000.0,10958000000.0,0.0,,,,0.0,0.0,0.0,1380000000.0,15683000000.0,1686000000.0,9272000000.0,33000000.0,0.0,3378000000.0,3378000000.0,,0.13,0.075,0.055,73.3333,Q1,2009-12-31,6.4826,166952387722.4,0.3769247935728632,49.86615384615384,0.0,0.0,,2.5450103077040542,1.388836901126213,4.6676467155669865
45,2008-06-30,,USD,31709000000.0,353000000.0,,3434000000.0,12087000000.0,19622000000.0,,5535000000.0,6831000000.0,12714000000.0,2063000000.0,38000000.0,1534000000.0,9373000000.0,9218000000.0,,,,,2177000000.0,27988000000.0,,,11401000000.0,1603000000.0,,545000000.0,3683000000.0,,,,77000000.0,,6831000000.0,,,,,1153000000.0,,,,,,,,,,,31709000000.0,,2177000000.0,,25288676000.0,,,,,354000000.0,,1072000000.0,303000000.0,9070000000.0,9373000000.0,1321000000.0,117000000.0,,,-181000000.0,-10000000.0,178000000.0,-1372000000.0,,304000000,,,,,292000000.0,0.0,1510000000.0,0.0,916000000.0,,2600000000.0,1510000000.0,1509000000.0,117000000.0,,1392000000.0,6072000000.0,0.0,,,,0.0,0.0,0.0,438000000.0,7464000000.0,1208000000.0,4864000000.0,118000000.0,0.0,0.0,1072000000.0,,0.0425,0.0375,0.005,13.3333,Q3,2008-06-30,5.1509,130259441208.4,0.15693163519250475,121.19764705882352,,,,3.036233456281189,0.7759204159205488,6.6384385489960245
46,2007-12-31,,USD,30039000000.0,388000000.0,,2860000000.0,13235000000.0,16804000000.0,,5169000000.0,6046000000.0,10684000000.0,1920000000.0,38000000.0,1980000000.0,9162000000.0,10535000000.0,,,,,1870000000.0,26189000000.0,,,9286000000.0,1939000000.0,,459000000.0,5366000000.0,,,,74000000.0,,6046000000.0,,,,,1554000000.0,,,,,,,,,,,30039000000.0,,1870000000.0,,25201512000.0,,484000000.0,,,485000000.0,,1581000000.0,-190000000.0,9352000000.0,9162000000.0,2787000000.0,106000000.0,11000000.0,,-113000000.0,-302000000.0,179000000.0,-3462000000.0,,224000000,,,,,246000000.0,0.0,2326000000.0,0.0,960000000.0,,3332000000.0,2326000000.0,2232000000.0,106000000.0,,2126000000.0,7482000000.0,0.0,,,,0.0,0.0,0.0,745000000.0,9608000000.0,1206000000.0,6276000000.0,200000000.0,0.0,0.0,1581000000.0,,0.25,0.23,0.02,8.6957,Q1,2007-12-31,6.0935,153565413372.0,0.2614952034402911,24.374,,,,2.485904129093498,0.6667853897020147,9.138622552487503
47,2007-06-30,,USD,21647000000.0,237000000.0,,1826000000.0,8243000000.0,13404000000.0,,3332000000.0,5149000000.0,8199000000.0,578000000.0,38000000.0,1276000000.0,7118000000.0,6992000000.0,,,,,1626000000.0,18745000000.0,,,6649000000.0,1410000000.0,,251000000.0,3660000000.0,,,,56000000.0,,5149000000.0,,,,,241000000.0,,,,,,,,,,,21647000000.0,,1626000000.0,,24938788000.0,,270000000.0,,,229000000.0,,818000000.0,23000000.0,7095000000.0,7118000000.0,1227000000.0,81000000.0,,,-43000000.0,-482000000.0,118000000.0,111000000.0,,289000000,,,,,208000000.0,0.0,1196000000.0,0.0,746000000.0,,1995000000.0,1196000000.0,1122000000.0,81000000.0,,1041000000.0,4369000000.0,0.0,,,,0.0,0.0,0.0,378000000.0,5410000000.0,954000000.0,3415000000.0,-13000000.0,0.0,0.0,818000000.0,,0.13,0.1,0.03,30.0,Q3,,,,0.15886579918430763,,,,,2.6809210526315788,0.537475999234606,
48,2007-03-31,,USD,18711000000.0,240000000.0,,1577000000.0,6450000000.0,12261000000.0,,3082000000.0,4848000000.0,7381000000.0,430000000.0,38000000.0,1273000000.0,7095000000.0,5485000000.0,,,,,1409000000.0,16029000000.0,,,5482000000.0,928000000.0,,208000000.0,2403000000.0,,,,32000000.0,,4848000000.0,,,,,185000000.0,,,,,,,,,,,18711000000.0,,1409000000.0,,24826284000.0,,,,,180000000.0,,770000000.0,-64000000.0,7159000000.0,7095000000.0,734000000.0,69000000.0,,,95000000.0,693000000.0,75000000.0,105000000.0,,206000000,,,,,183000000.0,0.0,1134000000.0,0.0,680000000.0,,1849000000.0,1134000000.0,1055000000.0,69000000.0,,986000000.0,4278000000.0,0.0,,,,0.0,0.0,0.0,364000000.0,5264000000.0,863000000.0,3415000000.0,-10000000.0,0.0,0.0,770000000.0,,0.12,0.09,0.03,33.3333,Q2,,,,0.15882838283828382,,,,,2.922333637192343,0.49387173690593406,
49,2006-09-30,,USD,17205000000.0,139000000.0,,1284000000.0,7221000000.0,9984000000.0,,3081000000.0,4355000000.0,5607000000.0,369000000.0,38000000.0,1415000000.0,6392000000.0,6471000000.0,,,,,1281000000.0,14509000000.0,,,3718000000.0,1252000000.0,,270000000.0,3390000000.0,,,,22000000.0,,4355000000.0,,,,,175000000.0,,,,,,,,,,,17205000000.0,,1281000000.0,,23838500000.0,,1611000000.0,357000000.0,,53000000.0,,542000000.0,-1621000000.0,8013000000.0,6392000000.0,1055000000.0,66000000.0,,,-57000000.0,-163000000.0,-1000000.0,22000000.0,,145000000,,,,,179000000.0,0.0,721000000.0,0.0,625000000.0,,1412000000.0,721000000.0,674000000.0,66000000.0,,608000000.0,4229000000.0,0.0,,,,0.0,0.0,0.0,179000000.0,4837000000.0,804000000.0,3425000000.0,-7000000.0,0.0,0.0,542000000.0,,0.09,0.07,0.02,28.5714,Q4,,,,0.12445464982778416,,,,,2.2421573172616287,0.4188182981311744,
50,2006-06-30,,USD,15114000000.0,37000000.0,,1008000000.0,5784000000.0,9330000000.0,,2510000000.0,4249000000.0,5065000000.0,338000000.0,38000000.0,1426000000.0,8013000000.0,5023000000.0,,,,,1197000000.0,12491000000.0,,,1163000000.0,1089000000.0,,213000000.0,2513000000.0,,,,-757000000.0,,4249000000.0,,,,,1351000000.0,,,,,,,,,,,15114000000.0,,1197000000.0,,24538304000.0,,734000000.0,3086000000.0,,129000000.0,,472000000.0,1667000000.0,6346000000.0,8013000000.0,1007000000.0,57000000.0,1000000.0,,-9000000.0,-228000000.0,73000000.0,531000000.0,,237000000,,,,,175000000.0,0.0,661000000.0,0.0,584000000.0,,1325000000.0,661000000.0,623000000.0,57000000.0,,566000000.0,3804000000.0,0.0,,,,0.0,0.0,0.0,189000000.0,4370000000.0,0.0,3045000000.0,-4000000.0,0.0,0.0,472000000.0,,0.08,0.06,0.02,33.3333,Q3,2006-06-30,1.7619999999999998,43236491647.99999,0.11108496116733349,22.025,,,,2.486760899860641,0.38022187678496444,4.634136296677384
51,2006-03-31,,USD,13911000000.0,41000000.0,,872000000.0,5229000000.0,8682000000.0,,2348000000.0,4014000000.0,4673000000.0,313000000.0,69000000.0,1620000000.0,6346000000.0,4456000000.0,,,,,1005000000.0,11286000000.0,,,1880000000.0,861000000.0,,204000000.0,2108000000.0,,,,-726000000.0,,4014000000.0,,,,,1510000000.0,,,,,,,,,,,13911000000.0,,1005000000.0,,24599036000.0,,329000000.0,2555000000.0,,-141000000.0,,410000000.0,2196000000.0,4150000000.0,6346000000.0,-125000000.0,50000000.0,,,40000000.0,470000000.0,-275000000.0,2462000000.0,,193000000,,,,,176000000.0,0.0,605000000.0,0.0,592000000.0,,1297000000.0,605000000.0,579000000.0,50000000.0,,529000000.0,3830000000.0,0.0,,,,0.0,0.0,0.0,195000000.0,4359000000.0,0.0,3062000000.0,-11000000.0,0.0,0.0,410000000.0,,0.07,0.06,0.01,16.6667,Q2,2006-03-31,1.9293,47458920154.8,0.10214250124564025,27.561428571428568,,,,2.5327648114901256,0.3529406599510648,5.466357999861783
52,2005-12-31,,USD,14181000000.0,24000000.0,,798000000.0,5801000000.0,8380000000.0,,2164000000.0,3815000000.0,4570000000.0,311000000.0,69000000.0,1164000000.0,4150000000.0,5060000000.0,,,,,855000000.0,12162000000.0,,,4557000000.0,1331000000.0,,244000000.0,2896000000.0,,,,-5000000.0,,3815000000.0,,,,,165000000.0,,,,,,,,,,,14181000000.0,,855000000.0,,24477796000.0,,1117000000.0,93000000.0,,283000000.0,,565000000.0,659000000.0,3491000000.0,4150000000.0,283000000.0,52000000.0,,,-79000000.0,-436000000.0,134000000.0,149000000.0,,82000000,,,,,182000000.0,0.0,831000000.0,0.0,632000000.0,,1564000000.0,831000000.0,802000000.0,52000000.0,,750000000.0,4999000000.0,0.0,,,,0.0,0.0,0.0,266000000.0,5749000000.0,814000000.0,4185000000.0,-7000000.0,0.0,0.0,565000000.0,,0.09,0.09,0.0,0.0,Q1,,,,0.14809960681520315,,,,,2.4035573122529645,0.3423510842234325,
53,2005-03-31,,USD,10111000000.0,33000000.0,,544000000.0,3725000000.0,6386000000.0,,1579000000.0,3195000000.0,3255000000.0,241000000.0,80000000.0,362000000.0,2254000000.0,3352000000.0,,,,,742000000.0,9007000000.0,,,4803000000.0,888000000.0,,164000000.0,1773000000.0,,,,6000000.0,,3195000000.0,,,,,249000000.0,,,,,,,,,,,10111000000.0,,742000000.0,,23996308000.0,,322000000.0,,,152000000.0,,290000000.0,-221000000.0,2475000000.0,2254000000.0,536000000.0,41000000.0,,,-8000000.0,-23000000.0,152000000.0,-909000000.0,,43000000,,,,,119000000.0,0.0,430000000.0,0.0,447000000.0,,968000000.0,435000000.0,443000000.0,41000000.0,,402000000.0,2841000000.0,0.0,,,,0.0,0.0,0.0,145000000.0,3243000000.0,2841000000.0,2275000000.0,-6000000.0,0.0,0.0,286000000.0,,0.05,0.03,0.02,66.6667,Q2,2005-03-31,1.2821,30765666486.8,0.09076682316118936,25.642,,,,2.6870525059665873,0.266124272117194,4.817674050548074
54,2004-12-31,,USD,9362000000.0,16000000.0,,521000000.0,3572000000.0,5790000000.0,,1487000000.0,2911000000.0,2965000000.0,226000000.0,80000000.0,305000000.0,2475000000.0,3224000000.0,,,,,735000000.0,8322000000.0,,,3973000000.0,865000000.0,,156000000.0,1737000000.0,,,,-86000000.0,,2911000000.0,,,,,209000000.0,,,,,,,,,,,9362000000.0,,735000000.0,,23468872000.0,,286000000.0,,,254000000.0,,295000000.0,-494000000.0,2969000000.0,2475000000.0,775000000.0,41000000.0,13000000.0,,-55000000.0,-91000000.0,254000000.0,-1523000000.0,,58000000,,,,,123000000.0,0.0,429000000.0,0.0,470000000.0,,996000000.0,429000000.0,444000000.0,41000000.0,,403000000.0,3087000000.0,0.0,,,,0.0,0.0,0.0,134000000.0,3490000000.0,0.0,2494000000.0,-2000000.0,0.0,0.0,295000000.0,,0.05,0.03,0.02,66.6667,Q1,2004-12-31,0.9906,23248264603.2,0.10133974579182412,19.812,,,,2.5812655086848637,0.24670976943416795,4.015244318341969
55,2004-06-30,,USD,7223000000.0,19000000.0,,396000000.0,2411000000.0,4812000000.0,,1094000000.0,2369000000.0,2564000000.0,256000000.0,80000000.0,253000000.0,3120000000.0,2155000000.0,,,,,684000000.0,6286000000.0,,,1846000000.0,629000000.0,,72000000.0,1061000000.0,,,,-121000000.0,,2369000000.0,,,,,154000000.0,,,,,,,,,,,7223000000.0,,684000000.0,,21986776000.0,,,,,211000000.0,,61000000.0,-38000000.0,3158000000.0,3120000000.0,211000000.0,41000000.0,9000000.0,,-9000000.0,-44000000.0,211000000.0,-460000000.0,,38000000,,,,,125000000.0,0.0,85000000.0,0.0,354000000.0,,559000000.0,85000000.0,121000000.0,41000000.0,,80000000.0,1934000000.0,-1000000.0,,,,0.0,0.0,0.0,24000000.0,2014000000.0,0.0,1455000000.0,-10000000.0,0.0,0.0,61000000.0,,0.01,0.01,0.0,0.0,Q3,2004-06-30,0.5004,11002182710.4,0.025749261291684256,50.03999999999999,,,,2.916937354988399,0.21885882677842353,2.286405384538653
56,2004-03-31,,USD,6735000000.0,21000000.0,,369000000.0,2245000000.0,4490000000.0,,989000000.0,2107000000.0,2503000000.0,265000000.0,85000000.0,264000000.0,3158000000.0,1980000000.0,,,,,687000000.0,5784000000.0,,,1436000000.0,585000000.0,,63000000.0,991000000.0,,,,-120000000.0,,2107000000.0,,,,,158000000.0,,,,,,,,,,,6735000000.0,,687000000.0,,21180880000.0,,,,,-224000000.0,,46000000.0,-566000000.0,3724000000.0,3158000000.0,61000000.0,36000000.0,12000000.0,,26000000.0,1000000.0,76000000.0,-403000000.0,,35000000,,,,,123000000.0,0.0,64000000.0,0.0,345000000.0,,530000000.0,64000000.0,98000000.0,36000000.0,,62000000.0,1847000000.0,1000000.0,,,,0.0,0.0,0.0,18000000.0,1909000000.0,0.0,1379000000.0,-12000000.0,0.0,0.0,46000000.0,,0.01,0.01,0.0,0.0,Q2,2004-03-31,0.4158,8807009904.0,0.021831988609397248,41.58,,,,2.9212121212121214,0.21198363807358334,1.9614721389755012
57,2003-12-31,,USD,6971000000.0,22000000.0,,362000000.0,2641000000.0,4330000000.0,,995000000.0,1960000000.0,2457000000.0,259000000.0,85000000.0,258000000.0,3724000000.0,2382000000.0,,,302000000.0,,684000000.0,6029000000.0,,,1067000000.0,586000000.0,,89000000.0,1085000000.0,,,,-87000000.0,,1960000000.0,,,,,151000000.0,,,,,,,,,,,6971000000.0,,684000000.0,,20849248000.0,,,77000000.0,,32000000.0,,63000000.0,328000000.0,3396000000.0,3724000000.0,219000000.0,33000000.0,13000000.0,,-33000000.0,180000000.0,32000000.0,77000000.0,,44000000,,,,,119000000.0,0.0,87000000.0,0.0,343000000.0,,536000000.0,87000000.0,107000000.0,33000000.0,,74000000.0,1932000000.0,2000000.0,,,,0.0,0.0,0.0,24000000.0,2006000000.0,0.0,1470000000.0,1000000.0,0.0,0.0,63000000.0,,0.01,0.01,0.0,0.0,Q1,2003-12-31,0.3288,6855232742.4,0.03214285714285714,32.879999999999995,,,,2.5310663308144417,0.20768135138495164,1.583194628729792
58,2003-09-30,,USD,6815000000.0,24000000.0,,315000000.0,2592000000.0,4223000000.0,,899000000.0,1926000000.0,2394000000.0,235000000.0,85000000.0,259000000.0,3396000000.0,2357000000.0,,,304000000.0,,669000000.0,5887000000.0,,,1170000000.0,766000000.0,,56000000.0,1154000000.0,,,,-97000000.0,,1926000000.0,,,,,150000000.0,,,,,,,,,,,6815000000.0,,669000000.0,,20204408000.0,,243000000.0,828000000.0,,-4000000.0,,44000000.0,-111000000.0,3507000000.0,3396000000.0,73000000.0,29000000.0,33000000.0,,-18000000.0,-198000000.0,-4000000.0,-180000000.0,,58000000,,,,,111000000.0,0.0,55000000.0,0.0,314000000.0,,456000000.0,55000000.0,60000000.0,29000000.0,,31000000.0,1684000000.0,2000000.0,,,,3000000.0,0.0,0.0,14000000.0,1715000000.0,0.0,1259000000.0,13000000.0,0.0,0.0,41000000.0,,0.01,,,,Q4,2003-09-30,0.3184,6433083507.200001,0.02284527518172378,31.84,,,,2.4976665252439543,0.20901379540543827,1.5233444251006394
59,2003-06-30,,USD,6441000000.0,27000000.0,,289000000.0,2243000000.0,4198000000.0,,838000000.0,1935000000.0,2350000000.0,218000000.0,85000000.0,256000000.0,3507000000.0,2025000000.0,,,307000000.0,,639000000.0,5546000000.0,,,1038000000.0,568000000.0,,38000000.0,880000000.0,,,,-87000000.0,,1935000000.0,,,,,144000000.0,,,,,,,,,,,6441000000.0,,639000000.0,,20371512000.0,,,1008000000.0,,15000000.0,,19000000.0,97000000.0,3410000000.0,3507000000.0,8000000.0,24000000.0,33000000.0,,3000000.0,-76000000.0,15000000.0,74000000.0,,46000000,,,,,120000000.0,0.0,26000000.0,0.0,299000000.0,,428000000.0,26000000.0,33000000.0,24000000.0,,9000000.0,1536000000.0,2000000.0,,,,0.0,0.0,0.0,7000000.0,1545000000.0,0.0,1117000000.0,4000000.0,0.0,0.0,19000000.0,,0.0009,,,,Q3,2003-06-30,0.2933,5974964469.6,0.009819121447028423,325.8888888888889,,,,2.7387654320987656,0.2060720873345091,1.4232883443544544
